gene,logfc_oldko_oldwt,pval_oldko_oldwt,logfc_youngko_youngwt,pval_youngko_youngwt,logfc_youngko_oldko,pval_youngko_oldko,logfc_youngwt_oldwt,pval_youngwt_oldwt,ENTREZID
Ndufa6,-0.313933221,0.222773858,-0.301904471,0.101777334,-0.126299345,0.46894163,-0.114270595,0.450877388,67130
Ndufa7,-0.437461045,0.104001993,-0.209810281,0.171078722,1.986114553,7.11E-08,2.213765317,7.15E-09,66416
Ndufa8,-0.04154206,0.897580836,-0.081865355,0.701003872,-0.441341948,0.03191306,-0.481665243,0.010593222,68375
Ndufa9,-0.264075314,0.47038817,-0.311987412,0.224795431,0.346667693,0.172644516,0.298755595,0.17779384,66108
Ndufab1,-0.032074714,0.971881312,0.184084188,0.755954671,-1.142949832,0.041535299,-0.92679093,0.056082336,70316
Ndufaf1,-0.03913801,0.918291346,0.023643508,0.92778776,2.203590166,8.87E-07,2.266371684,1.86E-07,69702
Ndufaf3,0.087792327,0.709069323,NA,NA,NA,NA,NA,NA,66706
Ndufaf5,-0.101898724,0.693745117,-0.070170258,0.713211822,0.350377993,0.051296837,0.382106458,0.019409375,69487
Ndufaf7,-0.150462341,0.439331292,-0.080634992,0.57283494,-0.079205608,0.562071674,-0.009378259,0.939905304,73694
Ndufb1,-0.021696451,0.921479342,0.114640981,0.379940311,-0.965742889,8.57E-06,-0.829405457,8.89E-06,102631912
Ndufb10,-0.08980446,0.67245575,0.131749597,0.364296044,0.006793522,0.966526365,0.228347579,0.073849018,68342
Ndufb11,0.022186587,0.910953477,-0.036933617,0.777000819,1.232375484,4.57E-07,1.17325528,1.89E-07,104130
Ndufb3,-0.006401579,0.975014177,0.066191338,0.63112248,0.0152783,0.913037302,0.087871218,0.430674746,66495
Ndufb4,-0.232808334,0.388370606,-0.514955609,0.03458774,0.432726955,0.03067178,0.15057968,0.357131458,68194
Ndufb5,-0.012482001,0.948268762,0.058322933,0.619916352,0.164141898,0.137471625,0.234946832,0.022335766,66046
Ndufb6,-0.086766374,0.699754401,0.11940823,0.439430547,1.007784738,2.27E-05,1.213959342,1.27E-06,230075
Ndufb7,-0.019867449,0.93537095,0.000909666,0.995893908,-0.718198649,0.000219505,-0.697421534,8.89E-05,66916
Ndufb9,-0.15539958,0.553211981,0.141776581,0.441369562,-0.811080771,0.000515914,-0.51390461,0.004556805,66218
Ndufs1,-0.308558135,0.303489439,-0.316331585,0.138931777,0.062790056,0.774817069,0.055016607,0.765944028,227197
Ndufs2,-0.188039796,0.422051302,-0.217099945,0.189545351,-0.105987416,0.518299242,-0.135047565,0.339651439,226646
Ndufs3,-0.206234805,0.449521332,-0.177059178,0.359095734,0.30529308,0.111647614,0.334468708,0.052134701,68349
Ndufs4,-0.46015169,0.228021287,-0.433249828,0.112201289,-0.340127442,0.192223851,-0.31322558,0.169421665,17993
Ndufs5,0.231690368,0.411979497,0.302274077,0.136982536,0.583262408,0.008452833,0.653846118,0.001749818,595136
Ndufs6,-0.591435619,0.230684601,-0.085598039,0.822923825,0.338846211,0.310613108,0.84468379,0.009863919,407785
Ndufs7,-0.208299675,0.389556611,-0.157893437,0.360062832,1.19792261,1.43E-05,1.248328848,2.79E-06,75406
Ndufs8,-0.130311935,0.617825826,-0.106929839,0.568084401,0.234066536,0.187023778,0.257448632,0.100311378,225887
Ndufv1,-0.19011649,0.465832481,-0.119264873,0.52720352,-1.131291556,4.01E-05,-1.060439939,2.01E-05,17995
Ndufv2,-0.109210432,0.625685794,-0.109481879,0.485784371,0.084064153,0.584190566,0.083792706,0.529296408,72900
Ndufv3,0.355435082,0.471928213,NA,NA,NA,NA,NA,NA,78330
Ndufv3,-0.176041464,0.560236884,NA,NA,NA,NA,NA,NA,78330
Neb,-0.90122087,0.238114398,0.073380535,0.905421037,-2.423927195,0.000434336,-1.449325789,0.005602884,17996
Necap1,-0.155386489,0.516276272,0.14789738,0.378276354,-1.677401635,6.26E-07,-1.374117766,9.56E-07,67602
Necap2,-0.300444836,0.155240637,-0.202374117,0.138170757,-0.159581989,0.22751175,-0.06151127,0.598413203,66147
Nedd1,0.175054528,0.325067176,-0.000635616,0.996371676,1.216438051,8.64E-07,1.040747908,9.06E-07,17997
Nedd4,-0.167834431,0.470223001,-0.158410162,0.332562446,0.013138194,0.941339919,0.022562462,0.878012598,17999
Nedd4l,0.145267305,0.758920164,-0.199982109,0.535705386,0.898923346,0.009165371,0.553673932,0.048520146,83814
Nedd8,0.016351356,0.934113298,0.175046171,0.13937936,-0.339033546,0.008639922,-0.180338731,0.07902719,18002
Nedd9,0.307651395,0.418249756,0.083635079,0.777000819,-2.235690412,3.14E-06,-2.459706729,3.67E-07,18003
Nefh,-0.913476741,0.305332366,-0.079806077,0.91285711,-0.389799945,0.530144846,0.443870718,0.408219746,380684
Nefl,-1.212098197,0.266044107,-0.11498807,0.896214647,-0.895547289,0.231437508,0.201562837,0.762717822,18039
Nefm,-0.356807903,0.514900302,0.058325449,0.895493413,-0.182889642,0.63487225,0.232243711,0.479981848,18040
Nek1,0.009676191,0.975014177,NA,NA,NA,NA,NA,NA,18004
Nek10,1.102199569,0.188198643,0.581326117,0.305235114,0.644845534,0.248873925,0.123972082,0.80554036,674895
Nek7,-0.4781454,0.177085435,-0.438105284,0.084196711,-0.58847922,0.020036505,-0.548439105,0.014395596,59125
Nek9,0.165539474,0.45467023,0.131201765,0.402708636,0.497988464,0.00499693,0.463650755,0.003281119,217718
Nelfa,-0.012666842,0.924958956,0.011252748,0.903163647,-0.638808848,4.19E-06,-0.614889258,1.61E-06,24116
Nelfb,-0.000902729,0.994907101,-0.037462335,0.704900258,-0.279021685,0.006520578,-0.315581292,0.001204544,58202
Nelfcd,-0.36806571,0.118942239,-0.21236683,0.13876461,0.069610818,0.622915671,0.225309698,0.071434656,57314
Nelfe,0.179365387,0.716941301,0.068033392,0.860736533,1.664115498,0.000231328,1.552783504,0.000130293,27632
Nemf,0.144927735,0.25375288,0.027605916,0.776590414,1.849264257,1.59E-09,1.731942438,6.52E-10,66244
Nemp1,0.201049956,0.558490072,-0.024929564,0.927640028,3.080202798,7.41E-08,2.854223278,3.43E-08,210035
Nenf,-0.334569468,0.259505674,-0.378428101,0.085270721,-0.282984557,0.166602144,-0.32684319,0.073610777,66208
Neurl4,0.129334202,0.581103301,-0.078329777,0.651876571,-2.321075474,3.03E-08,-2.528739453,3.77E-09,216860
Nfam1,0.515640177,0.135531005,0.170900599,0.426695713,-0.071500613,0.744068462,-0.41624019,0.031808716,74039
Nfasc,-0.730291654,0.374052536,NA,NA,NA,NA,NA,NA,269116
Nfatc1,0.867851532,0.251422025,0.518595529,0.325886193,-2.009333594,0.001588617,-2.358589597,0.000169935,18018
Nfatc2ip,-0.221361099,0.602860876,-0.533651614,0.08793587,2.015715481,1.69E-05,1.703424966,2.01E-05,18020
Nfic,0.322742114,0.226413688,0.146067615,0.433660284,-0.029196559,0.881482944,-0.205871058,0.194579755,18029
Nfix,-0.004997836,0.986615034,NA,NA,NA,NA,NA,NA,18032
Nfkb1,0.116211097,0.487969533,0.091683376,0.442268215,0.546999535,0.000384834,0.522471814,0.000184074,18033
Nfkb2,-0.309434107,0.139121688,-0.338917887,0.035960996,1.385144206,3.54E-07,1.355660426,1.09E-07,18034
Nfkbia,-0.143754453,0.629262081,0.213619356,0.29683779,-2.716621656,6.06E-08,-2.359247847,4.90E-08,18035
Nfkbib,0.108666265,0.728571204,NA,NA,NA,NA,NA,NA,18036
Nfs1,-0.386190931,0.203550751,-0.50400335,0.041120313,2.114835015,5.34E-07,1.997022596,2.37E-07,18041
Nfu1,-0.107567962,0.614665257,-0.093483215,0.539212422,-1.242346389,2.71E-06,-1.228261641,8.21E-07,56748
Nfxl1,0.014779198,0.946495327,-0.037812289,0.787841781,0.807465832,3.17E-05,0.754874345,1.62E-05,100978
Nfyc,-0.357160941,0.197911999,-0.467196323,0.039601914,0.268692463,0.15174371,0.158657081,0.326356285,18046
Ngdn,NA,NA,-0.891283291,0.037819442,NA,NA,NA,NA,68966
Ngly1,0.14821335,0.250486917,-0.024005993,0.810257457,0.886342935,7.14E-07,0.714123592,1.27E-06,59007
Ngp,0.017133946,0.941562554,0.250288979,0.08393532,0.04859551,0.725522443,0.281750543,0.024131521,18054
Nhlrc2,0.044152624,0.763378692,0.087089126,0.368227925,0.635503268,2.34E-05,0.67843977,3.71E-06,66866
Nhlrc3,0.237759159,0.415312967,0.311005068,0.138120034,-2.889722438,3.67E-08,-2.816476529,1.15E-08,212114
Nhp2,-0.045878638,0.795247987,-0.160796583,0.158548085,-0.357135922,0.005586277,-0.472053866,0.000311412,52530
Nhsl2,0.130771707,0.712616287,0.27302248,0.255876213,0.653184314,0.012591909,0.795435088,0.001631206,100042480
Niban1,0.116741505,0.605397439,0.188212884,0.228308798,0.408438539,0.015447506,0.479909919,0.002690601,63913
Niban2,0.076882266,0.809578443,0.161447738,0.43654895,2.13006662,4.49E-07,2.214632092,8.24E-08,227737
Nid1,-0.387699224,0.431468961,-0.107590957,0.777920638,-1.133020582,0.004451863,-0.852912314,0.010445594,18073
Nif3l1,0.048918136,0.834067015,0.022441332,0.894750155,-0.759103253,0.000156624,-0.785580057,3.70E-05,65102
Nifk,0.317037849,0.205879386,0.140003824,0.418419138,0.73135489,0.00071885,0.554320865,0.001913695,67949
Nin,0.361611165,0.118339623,0.281718712,0.063044487,-0.868094916,3.14E-05,-0.947987369,4.17E-06,18080
Nip7,-0.154984577,0.50923568,-0.221574904,0.177220047,1.943975606,1.54E-07,1.877385278,5.15E-08,66164
Nipbl,0.098757406,0.583339384,0.043571335,0.750584266,-0.053200293,0.673140339,-0.108386364,0.310276509,71175
Nipsnap1,-0.146838601,0.697042931,NA,NA,NA,NA,NA,NA,18082
Nipsnap2,-0.202947515,0.494286098,0.0395402,0.870254757,0.61071141,0.008329114,0.853199125,0.000346574,14467
Nipsnap3b,0.023886762,0.902883213,0.158638116,0.17644375,0.885270791,7.32E-06,1.020022145,5.77E-07,66536
Nisch,-0.10102076,0.447308029,0.064638751,0.501214171,-0.680092466,1.03E-05,-0.514432956,3.17E-05,64652
Nit1,0.132173368,0.283453777,0.131060413,0.134102055,0.283135541,0.004153039,0.282022587,0.001725859,27045
Nit2,-0.087965296,0.509654888,0.087302397,0.350592462,-0.001172987,0.991188071,0.174094706,0.039353,52633
Nkrf,-0.374231848,0.260985691,-0.317919888,0.171230424,0.77753926,0.003757835,0.833851221,0.000914081,77286
Nktr,0.015267457,0.955854504,0.056350384,0.749860076,-0.226204774,0.156133756,-0.185121848,0.182155775,18087
Nle1,0.1496964,0.346378511,0.164805279,0.146476867,0.998681066,1.73E-06,1.013789945,4.16E-07,217011
Nln,0.340358632,0.097077914,0.215753934,0.076383947,0.31797422,0.010243651,0.193369523,0.055073782,75805
Nlrc4,0.67352213,0.119083941,-0.047818406,0.874991112,2.041094754,5.28E-06,1.319754217,6.24E-05,268973
Nlrx1,-0.038864558,0.914093178,0.110184774,0.63112248,-2.378744666,2.88E-07,-2.229695333,1.28E-07,270151
Nmd3,0.031129055,0.836414804,0.068298848,0.473130369,-1.077858969,1.96E-07,-1.040689176,6.52E-08,97112
Nme1,0.082125795,0.70732331,0.150719919,0.309020204,-1.066465048,1.12E-05,-0.997870925,5.52E-06,18102
Nme3,-0.204129106,0.337258254,-0.098858762,0.523436821,0.264017014,0.081597497,0.369287358,0.010390646,79059
Nmes1,0.09884373,0.662335026,-0.119767559,0.444421271,0.02666439,0.871109098,-0.191946899,0.15177348,433470
Nmi,-0.00932549,0.975014177,-0.203043308,0.275471461,1.327363738,1.20E-05,1.133645921,1.32E-05,64685
Nmnat1,0.130521392,0.62901382,0.515958102,0.033462121,-0.097251886,0.601500255,0.288184825,0.078781595,66454
Nmnat3,-0.53111849,0.179497659,-0.108301207,0.707044834,0.679246296,0.017243321,1.102063578,0.000311352,74080
Nmral1,-0.289749226,0.25202124,-0.341937143,0.073928513,0.041816774,0.823521738,-0.010371142,0.947940919,67824
Nmt1,0.063791145,0.769774934,0.13944383,0.329057166,0.475040571,0.003881939,0.550693256,0.000534176,18107
Nmt2,0.288593423,0.219561285,-0.010786101,0.953863976,-0.957031469,5.56E-05,-1.256410993,1.53E-06,18108
Nnt,0.579359796,0.759629737,-0.450149049,0.743248761,-0.073860535,0.957239637,-1.10336938,0.301861363,18115
Noa1,0.2981312,0.376476854,0.061944248,0.816947665,1.315827444,9.84E-05,1.079640492,0.000154529,56412
Noc2l,-0.040423572,0.897797936,-0.288316086,0.13937936,0.295148775,0.123120392,0.047256262,0.780336984,57741
Noc3l,-0.258978966,0.365195643,-0.289852169,0.154648418,0.017678582,0.936220193,-0.013194622,0.942618699,57753
Noct,0.6048124,0.107205526,NA,NA,NA,NA,NA,NA,12457
Nol10,0.006264803,0.991917242,-0.372194961,0.329057166,1.355198003,0.002545286,0.976738239,0.008070071,217431
Nol11,0.14340201,0.654009909,-0.193638544,0.377890576,-0.113506383,0.604359508,-0.450546937,0.02538972,68979
Nol12,NA,NA,-1.131887399,0.07003359,NA,NA,NA,NA,97961
Nol6,-0.284159931,0.142662056,-0.277042675,0.046923651,-0.226008342,0.065558445,-0.218891086,0.044557382,230082
Nol7,0.087542386,0.83920432,NA,NA,NA,NA,NA,NA,70078
Nol9,-0.108038421,0.647489583,-0.545967562,0.027129708,-0.156513839,0.323113772,-0.59444298,0.000769233,74035
Nolc1,-0.045349043,0.837637409,-0.254145017,0.08393532,-0.051778234,0.711602096,-0.260574207,0.036858767,70769
Nomo1,0.264106543,0.155833255,0.315775926,0.034643202,-0.163990161,0.16188574,-0.112320778,0.267965302,211548
Nono,-0.363301275,0.083661444,-0.282927573,0.038929378,0.510637915,0.000461259,0.591011617,4.72E-05,53610
Nop14,NA,NA,0.826415638,0.099496284,NA,NA,NA,NA,75416
Nop16,-0.394507412,0.220160475,-0.226138098,0.304894226,2.288161422,4.64E-07,2.456530735,6.49E-08,28126
Nop2,-0.304841616,0.152781885,-0.439923968,0.028079483,0.54736252,0.001067279,0.412280168,0.00283816,110109
Nop53,-0.340192963,0.227169698,NA,NA,NA,NA,NA,NA,68077
Nop56,-0.357993861,0.118339623,-0.457460724,0.027129708,-0.32348771,0.024194409,-0.422954573,0.00245443,67134
Nop58,-0.418481752,0.076321721,-0.323936805,0.035501911,-0.528432141,0.000680123,-0.433887193,0.001042498,55989
Nop9,-0.280618927,0.145869023,-0.128509161,0.288899238,-0.169852992,0.158093048,-0.017743226,0.871019487,67842
Nosip,-0.440731188,0.1222997,-0.084753396,0.64705671,1.152838777,2.15E-05,1.50881657,5.69E-07,66394
Npc1,0.368621747,0.169870005,0.012160306,0.951548903,0.416636453,0.024194409,0.060175012,0.694562436,18145
Npc2,0.361420286,0.197107296,0.521612945,0.033462121,1.417366975,8.37E-06,1.577559634,8.97E-07,67963
Npepl1,-0.082759457,0.563664298,0.009983278,0.930518982,-0.438255434,0.000565838,-0.345512698,0.00116425,228961
Npepps,0.218606351,0.229141361,0.211053276,0.10581004,0.440774988,0.002793661,0.433221913,0.001220012,19155
Npl,0.152324761,0.376818175,0.224117468,0.084549446,-0.078088499,0.518279633,-0.006295792,0.954882941,74091
Nploc4,0.063329233,0.776316437,0.206984087,0.154933043,-0.208110279,0.147178318,-0.064455425,0.608459394,217365
Npm1,-0.190712212,0.293454363,-0.224263027,0.093613657,-0.179882612,0.152785775,-0.213433428,0.059293004,18148
Npm3,0.013126019,0.947495048,0.283873346,0.039601914,-1.495993045,6.94E-08,-1.225245719,9.30E-08,18150
Nptn,-0.119995565,0.5015924,0.063022934,0.635370526,0.304494518,0.021948806,0.487513017,0.000500781,20320
Nqo1,0.643583083,0.316008546,-0.273555978,0.562369514,-0.497351777,0.26410072,-1.414490839,0.002425799,18104
Nqo2,0.263947337,0.172316895,0.357709086,0.033108952,-0.693929265,0.000105695,-0.600167515,0.000109458,18105
Nr2c2ap,-0.144620141,0.713910174,0.13965247,0.620815792,-0.676896878,0.017881121,-0.392624266,0.09286922,75692
Nr3c1,0.131498193,0.47803027,0.222972731,0.100006588,1.698477222,6.64E-08,1.78995176,1.05E-08,14815
Nrbp1,0.073234995,0.592840188,0.09774017,0.300685841,-0.187573843,0.052944025,-0.163068667,0.054417974,192292
Nrdc,0.275362429,0.150647621,0.28509641,0.043829639,0.091431415,0.443832839,0.101165396,0.329369143,230598
Nrde2,-0.127375656,0.566456205,NA,NA,NA,NA,NA,NA,217827
Nrgn,NA,NA,0.212655728,0.683887893,NA,NA,NA,NA,64011
Nrm,0.05832659,0.747405565,0.019339899,0.890199609,0.631646555,0.000147774,0.592659864,7.87E-05,106582
Nrp1,0.108150183,0.852849402,-0.008728119,0.983569274,1.079595141,0.007338276,0.96271684,0.0064099,18186
Nsd1,NA,NA,0.302513862,0.338621194,NA,NA,NA,NA,18193
Nsd2,-0.339992819,0.171335076,-0.25277651,0.128422886,-0.888993881,0.00010804,-0.801777571,7.90E-05,107823
Nsd3,-0.089227615,0.5930007,0.028420561,0.827386829,0.114518085,0.311747871,0.232166261,0.028379264,234135
Nsdhl,0.299632263,0.157975783,0.154123485,0.254361821,0.370841657,0.012036019,0.225332879,0.061504122,18194
Nsf,-0.118386928,0.509582305,0.017720715,0.903310077,0.144454151,0.242117297,0.280561793,0.017024961,18195
Nsfl1c,-0.052328749,0.689656824,-0.101842336,0.251281395,0.593886749,2.06E-05,0.544373161,1.24E-05,386649
Nsl1,-0.055327289,0.808067085,-0.184401235,0.207630898,0.100962462,0.485341567,-0.028111484,0.829440167,381318
Nsmaf,-0.008758726,0.984218527,-0.092878369,0.774371942,3.954693021,5.44E-08,3.870573378,1.62E-08,18201
Nsmce1,-0.109079827,0.628354836,-0.002391613,0.989911262,-0.267040341,0.086445623,-0.160352127,0.227567773,67711
Nsmce3,0.106323197,0.804529041,-0.177455397,0.533995356,3.288890901,1.47E-07,3.005112307,7.82E-08,66647
Nsmce4a,-0.009260531,0.971881312,0.024397028,0.895032053,-1.550445428,8.11E-07,-1.51678787,2.58E-07,67872
Nsrp1,0.278069974,0.480680955,0.270653111,0.329057166,-0.022779695,0.940318767,-0.030196558,0.905168482,237859
Nsun2,-0.096786648,0.555064915,-0.204268027,0.090348065,-0.41783761,0.002065003,-0.525318989,0.000132471,28114
Nsun6,NA,NA,0.473127738,0.083494555,NA,NA,NA,NA,74455
Nt5c,0.12143658,0.469224593,0.22065741,0.081304151,0.171549243,0.142954438,0.270770073,0.014816785,50773
Nt5c2,0.085804686,0.696268156,0.18698704,0.209997192,-0.799315789,0.000125094,-0.698133435,0.00012004,76952
Nt5c3a,0.618442052,0.080450699,-0.161862884,0.393139593,0.680524247,0.002322092,-0.099780689,0.540571005,107569
Nt5dc1,-0.014120988,0.969750536,-0.263761748,0.227934462,-1.092827478,0.000220851,-1.342468237,1.23E-05,319638
Nt5dc2,0.020565893,0.914699722,-0.080061939,0.49730048,0.125369422,0.267921786,0.02474159,0.808502932,70021
Nt5e,0.142962344,0.674177624,0.108972056,0.661922229,0.527773194,0.029792252,0.493782906,0.021586102,23959
Ntan1,0.176046968,0.377428812,0.064153974,0.672508607,-0.176064381,0.206423719,-0.287957375,0.026533144,18203
Nub1,-0.225372186,0.298886003,-0.356560152,0.043771621,-0.197213221,0.188326742,-0.328401186,0.019897761,53312
Nucb1,-0.130218085,0.652756701,-0.092678242,0.663188414,-0.237563129,0.222992834,-0.200023286,0.238699382,18220
Nucb2,-0.027418847,0.960142099,-0.082784896,0.816194573,-0.319352361,0.304836536,-0.37471841,0.171493046,53322
Nucks1,0.320973416,0.366756848,0.052578188,0.855849372,0.555730927,0.033808881,0.287335698,0.184587205,98415
Nudc,0.151088808,0.345526023,0.089381541,0.436078624,-0.117932994,0.289149145,-0.179640261,0.072754037,18221
Nudcd1,0.00574497,0.973144531,0.052236894,0.631868312,0.032152466,0.76352101,0.07864439,0.371210129,67429
Nudcd2,0.153294689,0.763884199,0.011788977,0.976655021,2.530055821,7.41E-06,2.388550109,3.36E-06,52653
Nudcd3,0.488854576,0.172494334,-0.212589189,0.37062175,2.57992799,3.11E-07,1.878484225,1.30E-06,209586
Nudt16,0.124577502,0.441819653,0.071177857,0.547195808,0.294062752,0.016593533,0.240663107,0.022646939,75686
Nudt16l1,0.190996595,0.284532296,0.08576646,0.502331376,0.123753644,0.311395762,0.018523509,0.869118981,66911
Nudt18,-0.0171199,0.949114581,NA,NA,NA,NA,NA,NA,213484
Nudt19,0.656243686,0.237118149,-0.273410453,0.48644995,-0.082927907,0.838952315,-1.012582047,0.007011753,110959
Nudt2,0.247562639,0.340839756,0.016802467,0.936828237,0.630491993,0.00323732,0.399731822,0.019529975,66401
Nudt21,0.020211172,0.893778276,0.065657162,0.483427189,-0.093407494,0.300002645,-0.047961503,0.546169019,68219
Nudt3,0.333640085,0.200809149,0.422956396,0.04335775,0.401607597,0.031002136,0.490923908,0.005288052,56409
Nudt4,0.400901175,0.318367506,0.001658765,0.996129031,-0.024177036,0.938227315,-0.423419446,0.089502533,71207
Nudt5,0.148866584,0.706373013,-0.169258877,0.540767828,-0.564296706,0.041248612,-0.882422166,0.001661361,53893
Nudt7,0.342241771,0.118339623,0.358432666,0.033462121,1.641524787,9.04E-08,1.657715681,2.11E-08,67528
Nudt8,0.141859765,0.553211981,0.301862631,0.087185898,0.696006493,0.000817804,0.856009359,5.46E-05,66387
Nudt9,-0.217096703,0.330449517,-0.401244439,0.038003441,-0.448855467,0.009903946,-0.633003202,0.000407152,74167
Nuf2,0.151049348,0.76603985,NA,NA,NA,NA,NA,NA,66977
Nufip2,0.154683161,0.65166188,0.096487101,0.703626061,0.12232209,0.601771865,0.06412603,0.755440625,68564
Numa1,-0.167270343,0.325067176,-0.227601301,0.078928883,-0.09247471,0.434254393,-0.152805668,0.143029427,101706
Numa1,-0.025749938,0.913507922,0.07681182,0.609199481,0.7473771,0.000146162,0.849938858,1.52E-05,101706
Numb,NA,NA,0.266938513,0.112148271,NA,NA,NA,NA,18222
Numbl,0.073255772,0.672059384,0.054571582,0.665944483,-0.85812696,9.92E-06,-0.87681115,2.24E-06,18223
Nup107,-0.225162537,0.179505935,-0.253299626,0.049880881,0.306048347,0.012641057,0.277911257,0.010110137,103468
Nup133,-0.010343019,0.953634565,0.012032948,0.920249117,0.916410638,1.64E-06,0.938786605,3.59E-07,234865
Nup153,NA,NA,0.064260861,0.828754516,NA,NA,NA,NA,218210
Nup155,-0.062687748,0.659259492,-0.075789219,0.441287467,-0.391875545,0.001080241,-0.404977017,0.000299773,170762
Nup160,-0.102345486,0.482973651,-0.242061617,0.043497941,-0.384800619,0.001792628,-0.524516751,5.83E-05,59015
Nup188,0.11753351,0.591498424,0.043833197,0.79352434,-6.52840406,3.08E-11,-6.602104373,5.91E-12,227699
Nup205,0.003460134,0.984237472,-0.273129418,0.044687433,-0.177110028,0.129378645,-0.45369958,0.000528216,70699
Nup210,0.02485902,0.874272462,0.009061069,0.936514786,-0.22686911,0.027761854,-0.242667061,0.009951034,54563
Nup214,-0.001260672,0.993013604,-0.016493254,0.870254757,0.313067678,0.002391989,0.297835095,0.001291214,227720
Nup37,0.194402696,0.157108928,-0.016764383,0.868964881,0.594455248,1.82E-05,0.383288169,0.000203499,69736
Nup43,0.089041318,0.563941201,-0.0160698,0.897438254,-0.636501987,5.57E-05,-0.741613105,4.32E-06,69912
Nup50,-0.242827735,0.317530428,-0.447829464,0.036497697,-0.041688787,0.819710532,-0.246690517,0.100128585,18141
Nup54,0.037806369,0.782076236,-0.091025432,0.302340966,-0.045286636,0.609287561,-0.174118437,0.031171803,269113
Nup58,0.001089151,0.994907101,-0.141532401,0.211993338,0.57811505,0.000186372,0.435493498,0.000558325,71844
Nup62,-0.082320096,0.495018045,-0.057392098,0.508894846,-0.193987442,0.02906381,-0.169059444,0.029303887,18226
Nup85,-0.077948585,0.594569335,-0.120162857,0.23491146,-0.269877849,0.014063315,-0.312092121,0.002644699,445007
Nup88,-0.165639304,0.196839239,-0.152239642,0.096572597,-0.338721219,0.001416622,-0.325321558,0.000701255,19069
Nup93,-0.322023657,0.172494334,-0.422069415,0.034032004,-0.268362001,0.086939619,-0.368407759,0.012764462,71805
Nup98,-0.258763679,0.170202138,-0.299945154,0.041114097,-0.101347515,0.402978753,-0.14252899,0.180470956,269966
Nusap1,-0.546420674,0.30352809,-1.409156061,0.025259681,1.112848344,0.007512918,0.250112957,0.434059629,108907
Nutf2,0.084032393,0.536979862,0.102921251,0.275806316,-0.194597526,0.045544726,-0.175708667,0.040025446,68051
Nvl,-0.22820101,0.378525491,-0.40338005,0.053570441,-0.459904318,0.019153822,-0.635083358,0.001204457,67459
Nxf1,-0.134383968,0.300184034,-0.114786824,0.206321093,-1.346082085,2.22E-08,-1.32648494,6.61E-09,53319
Nxn,0.439040478,0.121435773,0.242697553,0.158385804,-0.1824033,0.279559653,-0.378746225,0.018199698,18230
Nxt1,0.070045407,0.749574195,0.083813466,0.583121209,-2.414652507,9.13E-09,-2.400884448,2.45E-09,56488
Oard1,-0.144410767,0.3110444,-0.220137809,0.053570441,0.794255697,4.81E-06,0.718528655,3.16E-06,106821
Oas1a,0.286083799,0.728956574,0.709702973,0.202169879,-1.415256097,0.017640526,-0.991636923,0.047397796,246730
Oas3,0.598537385,0.101428582,0.482685196,0.043497941,-0.404717692,0.053268297,-0.520569881,0.008498558,246727
Oat,-0.06282391,0.69182205,-0.22552902,0.060056277,0.164508017,0.125129523,0.001802907,0.985979805,18242
Obscn,-1.025393396,0.118942239,0.405331822,0.298638551,-2.04517782,0.000152392,-0.614452603,0.075268674,380698
Obscn,-0.781046845,0.202976473,0.197219917,0.661663709,-1.391259723,0.003965762,-0.412992962,0.249988071,380698
Ociad1,-0.415700934,0.106387111,-0.279831183,0.07986864,0.43816196,0.007988529,0.574031711,0.000532063,68095
Ocrl,-0.019395151,0.948268762,0.384587343,0.051082498,-4.182047284,4.98E-10,-3.77806479,2.48E-10,320634
Odf2,0.331401886,0.092806862,0.228461933,0.058354978,-0.370784638,0.003165965,-0.473724591,0.000195564,18286
Odr4,0.224270166,0.222542458,0.191912115,0.135354284,0.143516523,0.2478683,0.111158472,0.303214298,226499
Ofd1,0.239159635,0.505512895,-0.094030923,0.732818233,2.649164331,4.02E-07,2.315973772,3.42E-07,237222
Oga,-0.220608049,0.306350313,-0.387219931,0.037634721,0.581122519,0.00153498,0.414510637,0.005557452,76055
Ogdh,-0.224506824,0.266044107,-0.096347395,0.50397842,-0.156878205,0.25681999,-0.028718776,0.818051305,18293
Ogfod1,0.482938564,0.14139884,0.271265582,0.182941699,-1.511616461,8.56E-06,-1.723289443,7.39E-07,270086
Ogfod3,NA,NA,0.027930126,0.894750155,NA,NA,NA,NA,66179
Ogfr,0.295845169,0.197649174,0.259680379,0.108987061,0.322470529,0.045194935,0.28630574,0.042536526,72075
Ogfrl1,0.596165098,0.114855076,0.272205413,0.218933963,0.104714045,0.638461326,-0.219245639,0.2479952,70155
Ogt,-0.113943873,0.326693767,-0.073742362,0.371188047,-0.106357722,0.190850893,-0.066156211,0.346824307,108155
Ola1,-0.131640468,0.559766001,-0.213936211,0.172545493,-0.058578541,0.713934768,-0.140874284,0.29309064,67059
Olfm4,-0.477104089,0.193303877,0.137757508,0.599487605,-0.637344578,0.017112881,-0.022482981,0.92161954,380924
Olfml2b,0.347638635,0.173312808,0.25670866,0.137825539,0.413206448,0.022113141,0.322276473,0.036867008,320078
Olr1,0.282594955,0.164611523,0.285930403,0.054513674,-0.24748029,0.06301205,-0.244144842,0.039480013,108078
Oma1,NA,NA,0.086716375,0.752303009,NA,NA,NA,NA,67013
Opa1,-0.423927572,0.080450699,-0.389224958,0.030892536,-0.940341569,9.99E-06,-0.905638956,3.79E-06,74143
